Date,Open,High,Low,Close,Volume,Adj Close
2008-08-01,394.95,412.35,385.30,408.75,18496300,200.79
2008-07-31,412.50,412.50,394.05,397.48,20419300,195.25
2008-07-30,419.85,419.85,392.50,404.50,12731200,198.71
2008-07-29,398.00,398.00,381.52,388.10,12121700,190.65
2008-07-28,351.27,407.50,351.27,398.50,5564000,195.76
2008-07-25,389.85,409.65,387.58,398.67,5617500,195.84
2008-07-24,418.00,430.98,395.30,395.30,16974200,194.19
2008-07-23,400.50,414.00,392.58,408.00,13224100,200.42
2008-07-22,381.12,410.00,381.12,391.50,9958100,192.32
2008-07-21,403.10,414.45,386.62,400.00,6834300,196.50
2008-07-18,399.80,406.50,366.50,403.10,11230700,198.02
2008-07-17,379.50,381.40,370.62,373.50,9618600,183.48
2008-07-16,356.38,368.45,350.00,365.50,7454600,179.55
2008-07-15,359.45,368.00,347.67,351.50,5368400,172.67
2008-07-14,360.62,375.73,360.62,366.52,4519100,180.05
2008-07-11,374.98,384.85,367.50,372.27,6212000,182.88
2008-07-10,373.25,378.95,365.00,370.50,8032300,182.00
2008-07-09,362.50,378.85,361.75,374.00,7101000,183.72
2008-07-08,360.50,360.50,347.50,357.50,5896600,175.62
2008-07-07,336.27,377.00,336.27,364.50,4128400,179.06
2008-07-04,353.88,362.95,351.10,361.00,6853400,177.34
2008-07-03,372.75,372.75,349.60,353.50,8865000,173.65
2008-07-02,369.85,379.50,345.62,370.10,14521100,181.81
2008-07-01,369.92,369.92,343.95,355.00,9486200,174.39
2008-06-30,378.90,378.90,358.00,360.00,4286700,176.85
2008-06-27,378.95,378.95,359.25,372.33,12559800,182.90
2008-06-26,393.50,393.50,377.50,383.50,8281000,188.39
2008-06-25,372.48,393.90,365.05,391.00,6154100,192.07
2008-06-24,387.50,387.50,370.55,375.00,5986300,184.21
2008-06-23,379.50,385.50,367.50,382.50,8675100,187.90
2008-06-20,404.30,404.30,377.48,383.00,7136700,188.14
2008-06-19,410.00,410.00,396.75,400.08,6052700,196.53
2008-06-18,429.95,429.95,402.60,407.38,5710400,200.12
2008-06-17,410.62,419.98,410.62,416.50,3283600,204.60
2008-06-16,425.00,425.00,409.00,420.17,6025500,206.41
2008-06-13,401.17,411.75,401.17,410.00,3764400,201.41
2008-06-12,400.50,411.40,384.50,409.62,8786900,201.22
2008-06-11,387.95,411.45,380.65,406.20,9160300,199.54
2008-06-10,390.50,394.92,380.00,386.50,9620700,189.86
2008-06-09,404.85,404.85,375.00,393.50,12171000,193.30
2008-06-06,416.00,418.00,398.52,404.00,7880300,198.46
2008-06-05,405.17,415.55,387.55,410.50,12921900,201.65
2008-06-04,421.00,427.50,400.50,407.55,9739000,200.20
2008-06-03,430.00,434.33,416.62,420.00,9133200,206.32
2008-06-02,440.00,443.75,432.50,433.50,3762200,212.95
2008-05-30,433.00,439.95,427.00,439.50,2995300,215.90
2008-05-29,445.05,448.40,421.45,436.00,8074200,214.18
2008-05-28,420.62,443.35,420.62,443.00,5928900,217.62
2008-05-27,416.67,436.48,416.67,430.00,5600500,211.23
2008-05-26,430.00,437.00,426.27,432.05,6991100,212.24
2008-05-23,410.00,422.50,407.50,417.58,7221800,205.13
2008-05-22,410.00,412.45,405.05,409.67,4503000,201.25
2008-05-21,412.00,414.45,407.50,410.17,3906700,201.49
2008-05-20,425.00,425.00,402.50,413.50,8931300,203.13
2008-05-19,424.50,424.50,424.50,424.50,000,208.53
2008-05-16,432.35,432.35,420.12,424.50,7324800,208.53
2008-05-15,424.50,430.70,420.38,427.50,8789900,210.00
2008-05-14,410.00,425.00,407.50,424.83,7461200,208.69
2008-05-13,421.00,422.95,407.58,408.55,10643700,200.70
2008-05-12,412.62,423.35,410.02,419.00,5649700,205.83
2008-05-09,401.00,430.00,401.00,419.00,13087200,205.83
2008-05-08,405.00,417.50,402.60,415.25,10824100,203.99
2008-05-07,425.00,425.00,399.00,409.27,20873300,201.05
2008-05-06,452.50,489.90,420.00,423.30,17802500,207.94
2008-05-05,454.00,454.88,442.70,447.25,5304500,219.71
2008-05-02,450.00,458.92,444.27,448.50,6293700,220.32
2008-05-01,447.85,447.85,447.85,447.85,000,220.00
2008-04-30,455.00,459.10,445.02,447.85,8589900,220.00
2008-04-29,460.08,464.50,449.17,450.50,7454300,221.30
2008-04-28,462.50,475.00,455.80,464.70,12063900,228.28
2008-04-25,426.00,469.92,422.50,458.48,16991600,225.22
2008-04-24,424.10,436.17,417.67,419.50,6444100,206.07
2008-04-23,439.92,439.92,418.65,423.02,5633800,207.81
2008-04-22,432.50,433.98,423.50,428.00,4598900,210.25
2008-04-21,415.00,434.98,412.50,425.65,5606900,209.10
2008-04-18,410.23,410.23,410.23,410.23,000,201.52
2008-04-17,408.50,414.00,403.62,410.23,4892000,201.52
2008-04-16,419.00,420.60,397.50,402.50,5670700,197.72
2008-04-15,400.62,421.48,394.75,407.67,5403700,200.27
2008-04-14,407.50,407.50,407.50,407.50,000,200.18
2008-04-11,402.00,409.45,399.00,407.50,3938800,200.18
2008-04-10,410.95,410.95,395.05,399.52,5794100,196.26
2008-04-09,414.23,414.50,406.12,408.80,3117500,200.82
2008-04-08,409.50,417.00,398.85,415.00,4662800,203.86
2008-04-07,395.00,416.48,389.15,408.50,4510800,200.67
2008-04-04,407.50,413.95,389.48,393.65,4980500,193.38
2008-04-03,412.00,414.50,404.00,409.05,4107200,200.94
2008-04-02,408.50,419.50,407.60,409.90,4767000,201.36
2008-04-01,415.00,418.50,397.55,405.00,5790200,198.95
2008-03-31,412.85,419.95,403.52,408.60,4171500,200.72
2008-03-28,413.50,422.50,400.67,420.08,7276100,206.36
2008-03-27,400.58,416.50,388.12,412.50,8416700,202.64
2008-03-26,417.50,423.50,397.12,401.00,6386700,196.99
2008-03-25,405.38,423.25,404.00,416.55,6340500,204.63
2008-03-24,399.50,404.00,388.05,399.10,4702300,196.05
2008-03-21,387.60,387.60,387.60,387.60,000,190.40
2008-03-20,387.60,387.60,387.60,387.60,000,190.40
2008-03-19,387.35,398.00,382.30,387.60,6979400,190.40
2008-03-18,365.62,387.50,365.62,377.95,10098500,185.66
2008-03-17,365.00,379.85,353.10,369.08,5518500,181.30
2008-03-14,390.33,392.50,370.58,376.50,7342200,184.95
2008-03-13,400.00,405.50,380.10,389.95,4365400,191.56
2008-03-12,400.00,411.35,396.12,409.00,5840900,200.92
2008-03-11,398.00,398.00,384.02,393.00,6423500,193.06
2008-03-10,374.98,414.00,366.60,397.00,9219500,195.02
2008-03-07,370.00,384.85,365.05,376.90,15235500,185.15
2008-03-06,374.75,374.75,374.75,374.75,000,184.09
2008-03-05,380.00,382.38,370.05,374.75,6447300,184.09
2008-03-04,396.50,399.00,375.50,383.05,5844400,188.17
2008-03-03,404.88,404.88,390.00,395.00,4503900,194.04
2008-02-29,424.00,424.00,403.12,415.50,6884300,204.11
2008-02-28,421.90,425.00,416.25,425.00,4974400,208.78
2008-02-27,423.90,428.50,417.25,422.00,5429600,207.30
2008-02-26,430.62,430.62,416.00,419.52,6884400,206.09
2008-02-25,434.50,434.50,416.52,421.88,6744800,207.24
2008-02-22,430.00,434.00,423.45,425.00,3163300,208.78
2008-02-21,436.25,441.58,426.50,438.50,2787000,215.41
2008-02-20,434.00,439.50,430.00,435.50,3257800,213.93
2008-02-19,444.50,446.98,437.50,441.50,2973500,216.88
2008-02-18,446.00,447.00,431.58,440.00,2435200,216.14
2008-02-15,426.62,444.90,426.62,440.02,2865900,216.16
2008-02-14,440.00,450.00,433.00,437.00,3753400,214.67
2008-02-13,442.38,442.38,411.00,431.00,3716100,211.72
2008-02-12,410.00,435.00,410.00,429.00,4833300,210.74
2008-02-11,440.50,472.35,412.50,434.50,6892500,213.44
2008-02-08,437.00,445.00,425.00,441.50,2569000,216.88
2008-02-07,452.50,458.50,425.55,434.75,3693700,213.57
2008-02-06,450.02,452.35,435.08,450.00,5516100,221.06
2008-02-05,467.50,473.25,455.00,466.12,4717700,228.98
2008-02-04,472.35,472.35,436.27,463.90,5928200,227.89
2008-02-01,431.00,462.00,425.62,452.42,5105500,222.25
2008-01-31,431.00,448.00,425.00,432.62,10492700,212.52
2008-01-30,430.00,434.50,422.60,430.00,6623200,211.23
2008-01-29,449.00,449.00,422.50,427.92,7269300,210.21
2008-01-28,449.98,449.98,422.50,435.00,4869800,213.69
2008-01-25,430.00,462.42,422.50,452.55,5933700,222.31
2008-01-24,420.50,434.50,415.62,425.50,5841300,209.02
2008-01-23,427.50,505.45,405.50,425.50,6928700,209.02
2008-01-22,405.00,449.90,350.50,430.00,11740700,211.23
2008-01-21,444.00,445.00,401.10,412.50,8568000,202.64
2008-01-18,432.55,445.00,427.50,436.52,6489700,214.44
2008-01-17,432.50,448.20,423.50,435.90,10076700,214.13
2008-01-16,422.50,438.00,410.12,433.45,15892600,212.93
2008-01-15,455.00,457.00,422.50,429.00,21307600,210.74
2008-01-14,455.67,485.00,451.45,452.45,11043100,222.26
2008-01-11,485.00,491.50,468.50,484.12,5192200,237.82
2008-01-10,489.00,489.00,477.65,484.10,5465900,237.81
2008-01-09,491.50,491.50,477.02,485.58,5276600,238.53
2008-01-08,478.42,490.25,471.02,486.10,7731200,238.79
2008-01-07,470.00,473.90,462.50,467.55,5159600,229.68
2008-01-04,477.40,479.45,470.50,474.50,4055100,233.09
2008-01-03,477.50,482.42,469.55,475.10,4594100,233.39
2008-01-02,485.00,491.35,476.00,482.65,4765500,237.10
2008-01-01,500.00,500.00,481.58,483.45,2654400,237.49
2007-12-31,493.85,511.70,480.00,495.00,8973500,243.16
2007-12-28,477.50,486.85,467.05,470.00,5036600,230.88
2007-12-27,497.50,497.50,474.10,486.12,7695700,238.80
2007-12-26,479.50,495.00,475.50,491.48,4079000,241.43
2007-12-25,481.35,481.35,481.35,481.35,000,236.46
2007-12-24,462.50,492.50,460.00,481.35,6915500,236.46
2007-12-21,462.50,462.50,462.50,462.50,000,227.20
2007-12-20,452.90,464.70,451.00,462.50,4629400,227.20
2007-12-19,462.00,462.50,450.50,452.00,6564200,222.04
2007-12-18,455.00,463.92,452.50,455.00,4618500,223.51
2007-12-17,474.95,475.00,447.02,452.40,8893200,222.24
2007-12-14,491.40,499.50,472.50,477.25,6186300,234.44
2007-12-13,531.00,532.00,491.50,492.55,7832900,241.96
2007-12-12,500.77,534.85,493.50,527.50,6623800,259.13
2007-12-11,489.00,521.75,487.50,517.50,9993300,254.22
2007-12-10,482.50,494.70,477.50,485.50,5084300,238.50
2007-12-07,477.50,497.95,474.08,481.00,13437700,236.29
2007-12-06,462.00,476.15,460.00,472.50,9370300,232.11
2007-12-05,459.00,462.45,453.80,460.58,6550400,226.25
2007-12-04,465.00,469.00,456.52,459.45,2843900,225.70
2007-12-03,470.50,475.00,458.60,462.50,3349100,227.20
2007-11-30,458.02,475.00,457.50,473.05,4817400,232.38
2007-11-29,462.50,465.00,449.08,458.20,8709800,225.09
2007-11-28,460.00,466.00,452.02,455.00,4291800,223.51
2007-11-27,473.50,484.20,455.27,460.00,6621700,225.97
2007-11-26,464.00,476.00,462.50,475.02,4243300,233.35
2007-11-23,459.50,463.20,452.58,461.00,4439500,226.46
2007-11-22,440.00,464.40,430.50,455.02,4182500,223.53
2007-11-21,452.50,458.70,440.00,450.00,11971900,221.06
2007-11-20,448.45,457.50,444.00,455.00,6899500,223.51
2007-11-19,464.00,471.50,450.58,452.50,2704900,222.29
2007-11-16,447.00,458.95,445.05,456.00,4227600,224.00
2007-11-15,432.50,460.92,432.50,452.20,9047200,222.14
2007-11-14,430.00,444.20,422.50,432.00,13408200,212.21
2007-11-13,420.00,430.50,414.02,418.02,16423900,205.35
2007-11-12,428.85,431.35,413.50,420.00,15911300,206.32
2007-11-09,455.00,455.00,429.00,429.90,550400,211.18
2007-11-08,444.95,447.50,425.50,439.08,9763700,215.69
2007-11-07,482.50,482.50,442.75,447.55,9768800,219.85
2007-11-06,475.00,480.95,452.77,462.62,7848800,227.26
2007-11-05,449.00,475.00,442.00,474.00,8882800,232.85
2007-11-02,425.12,462.50,425.12,447.50,17567500,219.83
2007-11-01,507.50,537.00,460.12,469.45,12694000,230.61
2007-10-31,500.00,516.00,497.50,506.50,9259800,248.81
2007-10-30,500.00,513.00,491.00,499.77,5504000,245.51
2007-10-29,505.00,510.95,495.05,497.12,7157300,244.21
2007-10-26,502.50,518.45,492.62,494.00,7431800,242.67
2007-10-25,499.33,516.00,490.00,509.00,24407600,250.04
2007-10-24,505.00,519.85,487.50,492.52,16536200,241.95
2007-10-23,485.00,515.95,473.50,497.42,9920600,244.35
2007-10-22,475.00,480.75,454.25,472.50,13671700,232.11
2007-10-19,507.50,507.50,467.50,495.00,9223100,243.16
2007-10-18,555.00,555.00,499.50,500.98,11166200,246.10
2007-10-17,520.00,562.50,495.00,552.78,12665800,271.54
2007-10-16,566.95,566.95,545.12,558.25,6272200,274.23
2007-10-15,548.50,567.00,535.00,565.67,6870600,277.88
2007-10-12,539.90,553.97,527.62,533.00,5467300,261.83
2007-10-11,545.00,552.53,528.55,542.05,7776000,266.28
2007-10-10,524.50,592.10,524.50,534.00,15794200,262.32
2007-10-09,475.55,527.08,475.55,526.00,4495000,258.39
2007-10-08,500.00,523.92,486.50,490.00,2493900,240.71
2007-10-05,485.00,508.50,477.58,495.05,4526300,243.19
2007-10-04,485.25,500.50,476.55,480.00,2039500,235.79
2007-10-03,480.00,490.00,470.00,488.95,2590100,240.19
2007-10-02,469.50,469.50,469.50,469.50,000,230.64
2007-10-01,467.55,481.70,466.67,469.50,2254600,230.64
2007-09-28,477.55,484.25,465.50,469.98,1550100,230.87
2007-09-27,484.50,492.50,473.05,480.50,2493600,236.04
2007-09-26,483.30,486.90,477.55,480.90,1940800,236.24
2007-09-25,482.50,487.50,470.05,481.00,2181300,236.29
2007-09-24,463.00,475.50,463.00,471.12,2968000,231.43
2007-09-21,448.98,462.50,445.00,461.50,2774200,226.71
2007-09-20,445.00,455.00,441.00,446.42,2325700,219.30
2007-09-19,427.50,447.00,422.50,445.73,2328700,218.96
2007-09-18,407.50,418.90,404.02,416.50,1650100,204.60
2007-09-17,417.42,418.10,403.50,407.00,3135800,199.93
2007-09-14,422.50,424.95,413.98,415.90,1626400,204.31
2007-09-13,420.90,424.48,418.50,419.40,1409100,206.03
2007-09-12,407.62,427.45,407.62,421.00,1067300,206.81
2007-09-11,427.50,429.50,420.05,422.00,1343400,207.30
2007-09-10,422.50,428.90,417.60,425.92,1345900,209.23
2007-09-07,424.38,425.50,420.00,424.00,1753500,208.28
2007-09-06,422.45,426.00,411.50,421.12,2178900,206.87
2007-09-05,430.00,433.00,420.75,424.00,2172200,208.28
2007-09-04,435.27,437.50,426.00,427.50,1637900,210.00
2007-09-03,439.80,440.50,430.00,431.83,2108500,212.13
2007-08-31,439.88,443.98,435.08,440.00,1865500,216.14
2007-08-30,444.70,444.70,433.05,439.25,4287100,215.78
2007-08-29,428.00,442.45,422.00,440.83,1739400,216.55
2007-08-28,437.00,439.95,432.55,437.25,813000,214.79
2007-08-27,435.00,440.98,433.55,436.77,1170600,214.56
2007-08-24,430.88,435.95,423.15,430.42,1621100,211.44
2007-08-23,427.50,434.50,422.50,428.50,1938800,210.50
2007-08-22,425.50,425.50,405.55,424.15,1932800,208.36
2007-08-21,418.92,419.50,402.50,409.50,2233500,201.16
2007-08-20,412.50,419.95,402.50,414.77,1708100,203.75
2007-08-17,399.45,403.65,375.00,395.00,7105900,194.04
2007-08-16,411.00,415.50,397.50,399.50,4123300,196.25
2007-08-15,428.50,428.50,428.50,428.50,000,210.50
2007-08-14,426.05,430.50,421.58,427.65,760400,210.08
2007-08-13,424.50,429.00,417.50,428.50,996700,210.50
2007-08-10,425.75,426.50,412.50,419.23,3097900,205.94
2007-08-09,446.00,449.50,431.62,434.98,1594600,213.68
2007-08-08,440.85,445.00,439.00,443.02,919700,217.63
2007-08-07,439.38,440.48,435.27,438.12,874100,215.22
2007-08-06,428.30,438.50,425.08,433.45,1590700,212.93
2007-08-03,444.00,444.00,434.00,436.30,885500,214.33
2007-08-02,434.00,440.95,427.60,436.88,1441900,214.61
2007-08-01,445.00,445.00,425.58,431.45,4592200,211.94
2007-07-31,447.50,452.50,437.30,450.55,2166200,221.33
2007-07-30,443.00,450.95,432.50,442.80,2660200,217.52
2007-07-27,454.50,455.00,444.00,446.25,2269800,219.21
2007-07-26,479.50,479.50,456.52,462.83,4608800,227.36
2007-07-25,461.05,477.50,461.05,473.45,2399100,232.58
2007-07-24,472.58,478.00,463.50,466.27,1757500,229.05
2007-07-23,458.95,474.45,458.95,470.50,1438200,231.13
2007-07-20,452.50,471.45,451.50,461.92,4676900,226.91
2007-07-19,445.00,450.00,442.50,448.25,2562200,220.20
2007-07-18,431.00,447.75,430.00,442.35,1135600,217.30
2007-07-17,440.00,443.45,430.55,432.33,1173300,212.37
2007-07-16,440.50,446.00,437.55,439.33,864700,215.81
2007-07-13,439.90,447.25,437.30,441.48,2162000,216.87
2007-07-12,443.50,448.92,436.95,440.38,2300500,216.33
2007-07-11,436.02,440.50,432.25,437.15,779300,214.74
2007-07-10,444.85,446.90,430.77,436.02,1530800,214.19
2007-07-09,430.02,444.95,430.02,441.77,1758200,217.02
2007-07-06,422.67,440.05,422.67,433.12,2625200,212.77
2007-07-05,435.00,435.00,421.30,426.38,1888700,209.45
2007-07-04,439.45,441.20,428.50,430.15,1583900,211.31
2007-07-03,419.00,438.70,418.52,433.30,3022700,212.85
2007-07-02,420.00,423.45,417.15,418.50,1285600,205.58
2007-06-29,424.35,424.35,415.25,417.98,1360500,205.33
2007-06-28,422.50,426.50,417.75,424.38,1813500,208.47
2007-06-27,427.50,429.45,416.60,419.23,991300,205.94
2007-06-26,417.50,427.50,416.00,426.40,2122900,209.46
2007-06-25,412.00,417.50,410.50,416.10,4094800,204.40
2007-06-22,413.50,415.00,407.00,412.75,1034100,202.76
2007-06-21,412.00,414.45,407.05,408.15,1843600,200.50
2007-06-20,417.50,417.50,407.00,412.48,3186100,202.62
2007-06-19,404.00,408.35,402.17,405.92,1752700,199.41
2007-06-18,409.00,412.00,402.52,404.45,1014700,198.68
2007-06-15,410.00,414.00,404.50,406.45,617100,199.66
2007-06-14,400.00,411.45,399.50,408.92,1011700,200.88
2007-06-13,402.95,404.50,395.00,399.23,2666400,196.11
2007-06-12,407.00,409.45,400.00,403.02,1257600,197.98
2007-06-11,412.50,414.50,403.12,405.65,1324100,199.27
2007-06-08,410.58,416.40,397.50,407.75,2780900,200.30
2007-06-07,410.00,419.95,409.00,410.65,1252100,201.73
2007-06-06,416.52,420.95,410.33,412.15,781100,202.46
2007-06-05,412.50,421.00,407.15,418.70,706200,205.68
2007-06-04,417.58,422.50,412.52,413.40,549100,203.08
2007-06-01,424.62,424.62,424.62,424.62,000,208.59
2007-05-31,417.50,429.00,416.00,424.62,3128100,208.59
2007-05-30,415.50,418.00,413.65,416.10,1854800,204.40
2007-05-29,415.50,423.33,402.55,418.12,2990100,205.40
2007-05-28,423.20,423.20,412.50,414.23,872700,203.48
2007-05-25,412.50,419.00,408.75,417.15,2900000,204.92
2007-05-24,424.95,427.45,416.00,418.50,1980900,205.58
2007-05-23,429.50,433.50,423.75,425.10,2060900,208.83
2007-05-22,425.00,431.70,421.00,429.65,2056700,211.06
2007-05-21,428.50,431.00,422.75,425.75,1938000,209.14
2007-05-18,424.42,428.50,418.50,426.00,1121100,209.27
2007-05-17,425.65,432.00,422.50,424.85,1506000,208.70
2007-05-16,418.00,425.40,417.00,424.12,1333100,208.35
2007-05-15,413.00,417.75,408.50,416.95,1711600,204.82
2007-05-14,409.90,415.00,407.98,412.25,1806800,202.51
2007-05-11,405.00,409.38,400.60,406.98,3007600,199.92
2007-05-10,415.00,417.25,407.00,409.48,1632500,201.15
2007-05-09,405.05,413.92,400.50,412.80,2737600,202.78
2007-05-08,412.50,415.00,404.50,407.58,2543000,200.22
2007-05-07,413.50,416.50,408.50,411.17,1733500,201.98
2007-05-04,421.95,422.25,406.00,408.10,3603700,200.47
2007-05-03,417.00,420.00,408.50,417.62,2485100,205.15
2007-05-02,405.67,405.67,405.67,405.67,000,199.28
2007-04-30,411.00,416.00,400.00,405.67,7816000,199.28
2007-04-27,434.90,434.90,406.12,413.17,7199700,202.97
2007-04-26,435.00,439.70,427.55,431.60,4161500,212.02
2007-04-25,430.67,437.50,427.67,431.20,2458800,211.82
2007-04-24,420.00,441.02,417.50,436.65,2661000,214.50
2007-04-23,425.08,433.98,419.00,420.88,1895000,206.75
2007-04-20,410.65,424.38,410.65,422.83,1817300,207.71
2007-04-19,404.90,412.00,395.62,409.20,1269100,201.01
2007-04-18,398.95,410.90,398.95,407.38,1653800,200.12
2007-04-17,402.50,406.95,398.15,399.88,1856700,196.43
2007-04-16,391.50,402.50,391.50,401.20,1973700,197.08
2007-04-13,382.50,392.77,382.50,390.77,1834400,191.96
2007-04-12,386.85,387.45,380.00,384.50,1519400,188.88
2007-04-11,383.00,389.98,381.50,387.05,1530800,190.13
2007-04-10,381.02,383.95,379.50,382.80,1224400,188.05
2007-04-09,374.48,383.00,372.52,380.52,1672300,186.93
2007-04-06,373.02,373.02,373.02,373.02,000,183.24
2007-04-05,369.95,377.45,369.50,373.02,1080900,183.24
2007-04-04,372.25,376.98,370.05,373.75,1451600,183.60
2007-04-03,365.00,370.60,362.45,366.85,2043500,180.21
2007-04-02,375.33,375.33,361.90,364.48,1993000,179.04
2007-03-30,378.00,384.50,378.00,381.95,1450400,187.63
2007-03-29,374.45,390.00,371.83,381.75,3211100,187.53
2007-03-28,386.00,386.00,376.50,378.85,2505100,186.11
2007-03-27,385.35,385.35,385.35,385.35,000,189.30
2007-03-26,389.10,394.80,314.00,385.35,2402000,189.30
2007-03-23,390.40,397.50,390.00,392.10,2309600,192.61
2007-03-22,384.50,392.00,382.55,390.20,2328200,191.68
2007-03-21,372.00,384.45,366.10,380.80,2402300,187.06
2007-03-20,368.00,374.50,367.50,368.77,1275400,181.16
2007-03-19,364.95,368.00,360.05,366.83,1604800,180.20
2007-03-16,361.00,373.00,353.50,358.62,3506900,176.17
2007-03-15,370.00,374.90,361.60,364.02,1552100,178.82
2007-03-14,360.00,375.60,351.33,364.95,2121400,179.28
2007-03-13,385.00,385.50,376.12,382.65,1935300,187.97
2007-03-12,377.50,389.80,375.50,384.70,3184700,188.98
2007-03-09,382.00,383.50,368.45,375.20,2940500,184.31
2007-03-08,364.00,382.00,359.55,379.15,2426400,186.25
2007-03-07,364.00,368.50,350.83,361.40,3560300,177.53
2007-03-06,347.48,369.50,340.12,360.35,4410900,177.02
2007-03-05,348.90,350.98,336.08,343.35,4104900,168.67
2007-03-02,363.00,369.35,350.50,353.33,3067800,173.57
2007-03-01,370.00,370.00,350.00,364.48,3625200,179.04
2007-02-28,341.60,370.00,335.00,359.45,5924900,176.58
2007-02-27,369.50,374.00,359.08,361.60,3235300,177.63
2007-02-26,376.00,381.45,357.12,365.95,5523100,179.77
2007-02-23,400.35,404.00,373.00,377.98,4163500,185.68
2007-02-22,405.00,414.50,396.05,400.38,5847100,196.68
2007-02-21,396.50,410.50,395.95,403.80,3378400,198.36
2007-02-20,400.00,403.25,394.00,395.83,1978600,194.44
2007-02-19,399.50,405.90,396.58,399.98,1892600,196.48
2007-02-16,396.67,396.67,396.67,396.67,000,194.86
2007-02-15,382.05,398.50,382.05,396.67,1958500,194.86
2007-02-14,372.45,384.25,355.73,381.20,2240300,187.26
2007-02-13,362.00,383.92,354.05,370.17,3840100,181.84
2007-02-12,384.50,384.50,356.52,363.05,4763800,178.34
2007-02-09,384.00,386.00,374.00,376.00,1009200,184.71
2007-02-08,389.50,389.50,380.00,383.33,1088400,188.30
2007-02-07,386.75,390.50,383.60,386.48,1313100,189.85
2007-02-06,390.58,394.50,383.30,385.33,1956300,189.29
2007-02-05,388.50,398.65,383.00,390.58,3328500,191.87
2007-02-02,367.50,388.98,367.50,385.30,4970500,189.27
2007-02-01,359.45,367.00,351.50,365.77,1260900,179.68
2007-01-31,356.25,359.35,352.50,354.62,1127700,174.21
2007-01-30,356.62,356.62,356.62,356.62,000,175.19
2007-01-29,359.45,359.45,345.60,356.62,1053200,175.19
2007-01-26,360.55,360.55,360.55,360.55,000,177.12
2007-01-25,338.77,369.00,336.25,360.55,5135500,177.12
2007-01-24,349.85,349.85,340.15,343.52,2013900,168.75
2007-01-23,339.45,351.00,339.45,344.95,3163500,169.45
2007-01-22,345.00,345.00,336.50,338.20,785400,166.14
2007-01-19,341.50,345.00,333.52,342.52,939200,168.26
2007-01-18,335.75,342.50,334.50,336.62,1226800,165.36
2007-01-17,334.85,337.50,331.58,334.05,746800,164.10
2007-01-16,332.75,336.85,321.08,334.92,1665500,164.53
2007-01-15,337.50,347.50,330.00,330.73,1043400,162.46
2007-01-12,322.50,334.40,319.05,331.90,2187800,163.04
2007-01-11,306.95,319.50,305.17,318.20,1319900,156.31
2007-01-10,312.00,312.50,303.17,306.83,1825200,150.72
2007-01-09,311.00,315.00,305.60,311.60,1335900,153.07
2007-01-08,318.15,318.15,309.52,311.05,1947800,152.80
2007-01-05,318.85,320.00,312.00,318.15,1486900,156.29
2007-01-04,322.48,322.50,315.50,318.85,1635400,156.63
2007-01-03,318.00,321.00,315.15,320.27,1559600,157.33
2007-01-02,312.00,318.00,312.00,317.17,555000,155.81
2007-01-01,314.98,314.98,314.98,314.98,000,154.73
2006-12-29,319.42,319.42,314.00,314.98,754600,154.73
2006-12-28,319.95,321.65,313.08,315.35,2546600,154.91
2006-12-27,312.50,323.00,312.48,315.65,1297200,155.06
2006-12-26,307.77,314.25,305.00,312.17,1422500,153.35
2006-12-25,307.45,307.45,307.45,307.45,000,151.03
2006-12-22,306.50,310.00,302.52,307.45,1042300,151.03
2006-12-21,302.50,308.00,294.00,305.88,2687800,150.26
2006-12-20,303.00,308.95,298.00,302.35,1782600,148.53
2006-12-19,309.62,310.00,297.50,302.75,2402100,148.72
2006-12-18,309.52,311.00,298.50,309.62,1564100,152.10
2006-12-15,309.50,311.38,304.50,307.98,3130000,151.29
2006-12-14,303.95,308.50,300.50,305.20,2295400,149.93
2006-12-13,304.42,304.42,278.17,299.00,3107000,146.88
2006-12-12,297.55,306.50,280.83,287.98,3669900,141.46
2006-12-11,317.20,317.20,282.55,303.42,2966400,149.05
2006-12-08,320.50,321.95,315.25,317.20,1101600,155.82
2006-12-07,326.50,326.95,316.50,318.95,2681800,156.68
2006-12-06,322.00,325.95,315.25,323.67,2495800,159.00
2006-12-05,316.50,321.50,312.90,319.65,2649700,157.02
2006-12-04,317.50,319.45,314.30,315.62,789000,155.05
2006-12-01,318.00,322.50,315.55,316.65,1294100,155.55
2006-11-30,314.00,317.50,306.25,315.35,4355700,154.91
2006-11-29,314.00,315.90,309.65,310.67,1424800,152.62
2006-11-28,315.00,319.00,310.00,314.00,1894900,154.25
2006-11-27,340.00,340.00,309.12,315.25,2813400,154.86
2006-11-24,311.00,314.00,306.00,308.33,1992700,151.46
2006-11-23,321.00,323.50,309.23,311.02,2644000,152.79
2006-11-22,315.00,321.95,310.00,319.10,4859000,156.75
2006-11-21,307.00,312.88,304.00,311.92,2788900,153.23
2006-11-20,290.00,308.95,286.55,302.50,3344600,148.60
2006-11-17,290.50,293.20,287.52,290.42,1502100,142.67
2006-11-16,290.00,292.00,285.77,288.73,1529800,141.83
2006-11-15,286.95,291.42,282.50,289.33,1510400,142.13
2006-11-14,282.55,288.23,282.55,284.88,1860500,139.94
2006-11-13,273.00,284.95,270.98,282.00,2304800,138.53
2006-11-10,270.00,273.48,267.50,272.00,790500,133.62
2006-11-09,274.42,285.45,268.30,268.92,1597400,132.11
2006-11-08,270.50,273.45,267.55,271.83,819600,133.53
